Time (s),ADC Value,30s Avg,5m Avg,10m Avg
2319,1566,1254.8,1024.14,964.2
2322,739,1308.8,1011.54,963.74
2325,793,1251.2,1015.74,962.76
2328,634,1132.0,1021.42,963.9
2331,1397,1073.0,1016.45,966.31
2334,623,949.6,1020.27,960.38
2337,204,811.9,1016.61,958.02
2340,1473,765.2,1031.12,960.49
2343,1979,952.0,1042.33,969.19
2346,1610,1101.8,1055.58,968.98
2349,766,1021.8,1056.96,972.68
2352,292,977.1,1040.27,969.11
2355,1041,1001.9,1047.34,971.76
2358,424,980.9,1037.28,973.02
2361,339,875.1,1040.36,969.13
2364,1291,941.9,1049.73,973.0
2367,294,950.9,1033.96,965.6
2370,599,863.5,1028.73,967.93
2373,983,763.9,1026.9,970.66
2376,1878,790.7,1030.9,974.14
2379,1929,907.0,1039.57,974.98
2382,259,903.7,1034.86,974.12
2385,889,888.5,1036.23,977.39
2388,251,871.2,1031.1,977.5
2391,580,895.3,1022.95,978.9
2394,1999,966.1,1040.49,980.99
2397,1663,1103.0,1048.44,984.35
2400,579,1101.0,1038.35,977.45
2403,173,1020.0,1030.95,970.57
2406,1305,962.7,1039.63,974.38
2409,646,834.4,1033.13,974.97
2412,1931,1001.6,1036.0,980.75
2415,729,985.6,1035.83,981.42
2418,1387,1099.2,1038.87,983.66
2421,929,1134.1,1038.33,980.22
2424,203,954.5,1037.37,980.25
2427,497,837.9,1030.66,976.98
2430,593,839.3,1032.1,979.36
2433,244,846.4,1029.22,971.95
2436,723,788.2,1024.16,967.76
2439,433,766.9,1017.68,965.72
2442,1000,673.8,1015.56,961.73
2445,1063,707.2,1006.75,962.23
2448,1822,750.7,1019.82,967.4
2451,983,756.1,1014.55,972.03
2454,1175,853.3,1022.47,971.19
2457,1019,905.5,1030.26,968.25
2460,562,902.4,1031.85,969.35
2463,1046,982.6,1037.27,965.75
2466,793,989.6,1034.89,967.13
2469,790,1025.3,1041.77,965.52
2472,1292,1054.5,1038.28,964.75
2475,898,1038.0,1044.38,960.36
2478,974,953.2,1036.44,960.8
2481,391,894.0,1020.46,957.29
2484,194,795.9,1012.87,954.35
2487,675,761.5,1001.2,956.23
2490,449,750.2,991.38,949.89
2493,416,687.2,980.69,946.09
2496,684,676.3,979.39,946.57
2499,59,603.2,968.92,946.66
2502,1824,656.4,977.58,954.83
2505,1732,739.8,988.56,959.66
2508,38,646.2,983.51,956.86
2511,1690,776.1,981.58,960.97
2514,1941,950.8,993.04,966.63
2517,1731,1056.4,1004.04,973.38
2520,1339,1145.4,1009.79,971.26
2523,1220,1225.8,1021.5,969.37
2526,17,1159.1,1013.98,963.18
2529,712,1224.4,1010.61,961.59
2532,126,1054.6,992.6,959.02
2535,1795,1060.9,996.97,960.9
2538,1221,1179.2,1002.55,962.77
2541,372,1047.4,990.95,955.93
2544,942,947.5,983.4,958.6
2547,1470,921.4,994.12,960.74
2550,900,877.5,987.63,963.01
2553,1989,954.4,990.74,970.93
2556,309,983.6,979.88,968.29
2559,1551,1067.5,988.56,969.49
2562,893,1144.2,992.94,967.18
2565,1049,1069.6,985.11,971.03
2568,1304,1077.9,982.61,975.77
2571,1637,1204.4,996.56,982.76
2574,1294,1239.6,991.08,984.79
2577,1223,1214.9,994.87,985.27
2580,66,1131.5,985.14,984.63
2583,383,970.9,970.3,981.4
2586,118,951.8,954.18,978.12
2589,1876,984.3,968.96,985.87
2592,593,954.3,972.9,982.2
2595,1369,986.3,972.9,985.38
2598,288,884.7,957.52,978.6
2601,1214,842.4,949.79,981.38
2604,1899,902.9,950.21,980.9
2607,1016,882.2,944.56,985.82
2610,755,951.1,932.71,986.38
2613,169,929.7,933.29,982.93
2616,775,995.4,939.92,980.76
2619,1118,919.6,935.44,979.79
2622,192,879.5,929.97,970.75
2625,1680,910.6,938.84,977.29
2628,611,942.9,938.61,980.01
2631,645,886.0,931.09,973.77
2634,922,788.3,934.08,977.17
2637,1482,834.9,946.86,981.74
2640,541,813.5,937.54,984.33
2643,729,869.5,925.04,983.68
2646,1350,927.0,922.44,989.01
2649,313,846.5,917.91,987.43
2652,1074,934.7,925.73,983.0
2655,202,786.9,917.34,982.34
2658,693,795.1,920.03,978.65
2661,1435,874.1,930.99,985.67
2664,1672,949.1,934.8,992.26
2667,1563,957.2,947.49,990.73
2670,661,969.2,948.11,988.42
2673,974,993.7,948.02,987.46
2676,1966,1055.3,948.9,989.9
2679,848,1108.8,938.09,988.83
2682,1621,1163.5,951.71,993.28
2685,575,1200.8,948.57,992.4
2688,775,1209.0,953.81,992.46
2691,1811,1246.6,966.12,994.53
2694,1509,1230.3,961.22,1000.86
2697,1451,1219.1,959.1,1003.77
2700,1504,1303.4,968.35,1003.35
2703,168,1222.8,968.3,999.62
2706,1382,1164.4,969.07,1004.35
2709,1047,1184.3,973.08,1003.11
2712,1713,1193.5,970.9,1003.45
2715,646,1200.6,970.07,1002.95
2718,1823,1305.4,974.43,1006.65
2721,1090,1233.3,976.04,1007.18
2724,1890,1271.4,992.91,1015.14
2727,1536,1279.9,1003.3,1016.98
2730,758,1205.3,1004.95,1018.52
2733,829,1271.4,1010.8,1020.01
2736,1941,1327.3,1022.98,1023.57
2739,239,1246.5,1021.04,1019.36
2742,1404,1215.6,1025.08,1020.32
2745,818,1232.8,1022.63,1014.69
2748,257,1076.2,1006.98,1013.4
2751,1535,1120.7,1012.5,1013.52
2754,644,996.1,1007.19,1014.83
2757,560,898.5,1002.6,1016.43
2760,1921,1014.8,1016.19,1024.02
2763,1591,1091.0,1021.64,1029.45
2766,1382,1035.1,1027.53,1031.21
2769,261,1037.3,1022.24,1032.01
2772,128,909.7,1010.6,1024.44
2775,900,917.9,1010.62,1027.5
2778,966,988.8,1010.54,1023.49
2781,830,918.3,1014.93,1017.7
2784,407,894.6,1017.06,1014.97
2787,288,867.4,1013.19,1007.2
2790,1086,783.9,1019.56,1005.47
2793,1685,793.3,1032.25,1006.47
2796,1389,794.0,1039.3,1009.35
2799,318,799.7,1041.89,1005.4
2802,1564,943.3,1039.29,1008.43
2805,1843,1037.6,1040.4,1014.48
2808,1328,1073.8,1053.3,1018.4
2811,1017,1092.5,1046.57,1014.08
2814,155,1067.3,1028.71,1010.88
2817,1434,1181.9,1025.74,1014.89
2820,1196,1192.9,1024.31,1017.05
2823,1123,1136.7,1023.34,1022.42
2826,1894,1187.2,1042.11,1028.05
2829,1491,1304.5,1049.9,1030.26
2832,1468,1294.9,1063.32,1027.96
2835,1208,1231.4,1057.45,1027.21
2838,225,1121.1,1047.49,1025.02
2841,517,1071.1,1048.94,1019.95
2844,1146,1170.2,1050.98,1017.19
2847,1101,1136.9,1047.29,1020.71
2850,360,1053.3,1041.89,1014.76
2853,466,987.6,1026.66,1008.7
2856,1459,944.1,1038.16,1009.02
2859,391,834.1,1026.56,1007.56
2862,718,759.1,1024.81,1008.88
2865,67,645.0,1014.99,1000.05
2868,112,633.7,1003.07,992.84
2871,1495,731.5,1001.65,999.11
2874,1134,730.3,1000.05,995.57
2877,193,639.5,989.75,992.31
2880,468,650.3,993.77,989.46
2883,550,658.7,995.44,982.87
2886,481,560.9,999.07,976.62
2889,1034,625.2,990.65,979.8
2892,1262,679.6,997.34,985.12
2895,1525,825.4,998.9,985.9
2898,901,904.3,1005.03,981.27
2901,1598,914.6,1008.87,979.33
2904,1107,911.9,1000.95,975.58
2907,928,985.4,1000.07,972.32
2910,1157,1054.3,1004.09,968.4
2913,834,1082.7,1010.74,972.01
2916,1527,1187.3,1018.26,979.09
2919,32,1087.1,1007.4,971.42
2922,1309,1091.8,1018.57,974.27
2925,234,962.7,1004.11,971.48
2928,528,925.4,1003.28,970.95
2931,1740,939.6,1014.23,972.66
2934,181,847.0,1006.82,970.45
2937,692,823.4,998.92,972.89
2940,64,714.1,994.15,965.85
2943,958,726.5,996.44,960.74
2946,857,659.5,991.51,956.98
2949,333,689.6,991.71,954.81
2952,1215,680.2,993.12,959.42
2955,11,657.9,991.21,954.27
2958,308,635.9,987.36,953.7
2961,308,492.7,976.09,953.54
2964,1889,663.5,978.26,956.53
2967,1135,707.8,973.98,960.74
2970,1724,873.8,984.61,966.36
2973,1801,958.1,992.88,970.45
2976,1832,1055.6,991.54,970.22
2979,495,1071.8,988.01,963.05
2982,980,1048.3,981.6,966.65
2985,1210,1168.2,987.95,968.26
2988,72,1144.6,980.92,967.37
2991,1069,1220.7,973.5,969.81
2994,107,1042.5,959.48,960.35
2997,880,1017.0,953.77,956.43
3000,304,875.0,941.77,955.06
3003,1572,852.1,955.81,962.05
3006,1548,823.7,957.47,963.27
3009,54,779.6,947.54,960.31
3012,1057,787.3,940.98,955.94
3015,669,733.2,941.21,955.64
3018,996,825.6,932.94,953.68
3021,1809,899.6,940.13,958.09
3024,1954,1084.3,940.77,966.84
3027,209,1017.2,927.5,965.4
3030,760,1062.8,927.52,966.24
3033,1320,1037.6,932.43,971.62
3036,42,887.0,913.44,968.21
3039,918,973.4,920.23,970.63
3042,872,954.9,914.91,970.0
3045,1736,1061.6,924.09,973.36
3048,542,1016.2,926.94,966.96
3051,1135,948.8,922.94,967.72
3054,433,796.7,920.83,964.01
3057,1506,926.4,930.29,966.45
3060,180,868.4,912.88,964.53
3063,1313,867.7,910.1,965.87
3066,288,892.3,899.16,963.35
3069,665,867.0,903.2,962.72
3072,812,861.0,910.04,960.32
3075,1341,821.5,914.45,962.53
3078,1681,935.4,921.6,966.07
3081,1170,938.9,925.0,969.97
3084,1422,1037.8,935.15,976.11
3087,1172,1004.4,943.99,978.59
3090,1710,1157.4,950.23,984.89
3093,1506,1176.7,948.44,990.35
3096,1118,1259.7,945.73,992.51
3099,172,1210.4,944.27,993.08
3102,1040,1233.2,939.03,989.16
3105,10,1100.1,920.7,980.55
3108,1871,1119.1,926.13,989.72
3111,540,1056.1,921.36,983.97
3114,1373,1051.2,933.54,981.12
3117,1849,1118.9,937.69,981.72
3120,255,973.4,928.28,976.29
3123,1790,1001.8,934.95,979.14
3126,1979,1087.9,935.8,988.96
3129,1457,1216.4,935.46,992.68
3132,545,1166.9,926.23,994.77
3135,181,1184.0,915.96,986.71
3138,102,1007.1,914.73,981.11
3141,788,1031.9,917.44,983.19
3144,1070,1001.6,916.68,983.83
3147,116,828.3,906.83,977.06
3150,1469,949.7,917.92,979.9
3153,1679,938.6,930.05,978.36
3156,1745,915.2,932.91,985.53
3159,1307,900.2,942.07,984.32
3162,765,922.2,942.54,983.67
3165,395,943.6,945.82,980.4
3168,60,939.4,945.3,974.18
3171,79,868.5,931.14,966.39
3174,266,788.1,922.46,961.25
3177,1467,923.2,935.2,962.48
3180,317,808.0,933.69,963.73
3183,1458,785.9,942.77,969.11
3186,1501,761.5,952.97,976.02
3189,958,726.6,952.21,971.43
3192,1671,817.2,956.3,976.82
3195,1648,942.5,957.53,978.22
3198,532,989.7,953.84,979.43
3201,1732,1155.0,955.18,982.02
3204,1809,1309.3,962.2,981.58
3207,1461,1308.7,967.53,983.8
3210,1885,1465.5,974.81,989.45
3213,914,1411.1,975.61,993.17
3216,1742,1435.2,977.76,998.01
3219,106,1350.0,978.5,992.95
3222,1930,1375.9,984.71,1001.64
3225,1976,1408.7,1002.13,1003.12
3228,1983,1553.8,1016.68,1009.98
3231,1399,1520.5,1013.27,1013.75
3234,940,1433.6,1020.86,1013.84
3237,1645,1452.0,1030.39,1014.65
3240,1460,1409.5,1044.35,1019.25
3243,243,1342.4,1037.2,1016.82
3246,1730,1341.2,1045.93,1018.72
3249,1106,1441.2,1053.66,1022.68
3252,794,1327.6,1049.45,1021.28
3255,365,1166.5,1052.99,1022.1
3258,1642,1132.4,1066.33,1026.85
3261,1832,1175.7,1081.57,1028.83
3264,954,1177.1,1072.22,1025.24
3267,1163,1128.9,1072.5,1023.24
3270,923,1075.2,1064.49,1024.55
3273,1332,1184.1,1059.8,1026.34
3276,857,1096.8,1050.05,1020.79
3279,1304,1116.6,1058.14,1023.08
3282,1383,1175.5,1062.17,1021.88
3285,418,1180.8,1054.25,1021.1
3288,643,1080.9,1059.96,1020.44
3291,1718,1069.5,1066.45,1019.98
3294,145,988.6,1066.83,1013.15
3297,465,918.8,1062.68,1008.23
3300,1535,980.0,1074.99,1008.38
3303,211,867.9,1061.38,1008.6
3306,457,827.9,1050.47,1003.97
3309,198,717.3,1051.91,999.73
3312,353,614.3,1044.87,992.92
3315,1767,749.2,1055.85,998.53
3318,1040,788.9,1056.29,994.62
3321,1247,741.8,1050.67,995.4
3324,652,792.5,1037.65,989.21
3327,938,839.8,1044.94,986.22
3330,110,697.3,1038.44,982.98
3333,1648,841.0,1041.72,987.08
3336,773,872.6,1049.03,981.24
3339,1218,974.6,1052.03,986.13
3342,871,1026.4,1052.02,983.47
3345,1133,963.0,1045.99,985.04
3348,1152,974.2,1052.09,989.51
3351,891,938.6,1049.65,986.29
3354,491,922.5,1050.23,985.53
3357,1730,1001.7,1052.47,991.38
3360,1882,1178.9,1069.49,991.18
3363,313,1045.4,1059.49,984.79
3366,878,1055.9,1065.39,982.27
3369,1144,1048.5,1070.18,986.69
3372,375,998.9,1065.81,987.92
3375,1542,1039.8,1067.82,991.13
3378,1866,1111.2,1069.67,995.63
3381,856,1107.7,1066.53,995.76
3384,124,1071.0,1053.55,994.35
3387,1160,1014.0,1053.43,998.71
3390,1397,965.5,1050.3,1000.26
3393,458,980.0,1039.82,994.13
3396,206,912.8,1030.7,988.22
3399,1004,898.8,1039.02,991.64
3402,1833,1044.6,1046.95,992.99
3405,154,905.8,1048.39,984.54
3408,1293,848.5,1042.61,984.37
3411,1785,941.4,1055.06,988.21
3414,1390,1068.0,1055.23,994.38
3417,1618,1113.8,1052.92,995.3
3420,364,1010.5,1054.01,991.14
3423,824,1047.1,1044.35,989.65
3426,935,1120.0,1033.91,984.86
3429,1251,1144.7,1031.85,983.65
3432,1007,1062.1,1036.47,981.35
3435,384,1085.1,1038.5,977.23
3438,899,1045.7,1046.47,980.6
3441,598,927.0,1044.57,981.0
3444,1181,906.1,1045.68,981.18
3447,914,835.7,1053.66,980.25
3450,933,892.6,1048.3,983.11
3453,358,846.0,1035.09,982.57
3456,814,833.9,1025.78,979.35
3459,686,777.4,1019.57,980.82
3462,1084,785.1,1022.76,982.65
3465,1230,869.7,1031.11,988.47
3468,575,837.3,1036.26,990.78
3471,976,875.1,1045.23,988.18
3474,1117,868.7,1053.74,988.1
3477,97,787.0,1040.04,987.62
3480,1289,822.6,1049.76,991.73
3483,958,882.6,1044.76,993.76
3486,122,813.4,1030.97,991.97
3489,521,796.9,1026.6,989.4
3492,808,769.3,1017.97,987.13
3495,1186,764.9,1013.35,985.44
3498,319,739.3,1011.22,982.53
3501,1883,830.0,1012.73,983.96
3504,77,726.0,995.41,978.8
3507,1937,910.0,1000.17,983.85
3510,1799,961.0,999.31,987.06
3513,924,957.6,999.41,987.51
3516,894,1034.8,990.93,984.35
3519,629,1045.6,996.16,987.33
3522,1916,1156.4,996.02,990.37
3525,581,1095.9,982.07,992.1
3528,1662,1230.2,978.86,997.77
3531,140,1055.9,966.27,989.77
3534,268,1075.0,959.55,990.21
3537,484,929.7,947.94,989.16
3540,125,762.3,934.59,989.47
3543,498,719.7,937.14,987.17
3546,659,696.2,926.43,986.18
3549,637,697.0,921.74,987.7
3552,871,592.5,922.51,985.98
3555,1222,656.6,931.08,992.03
3558,892,579.6,923.58,994.96
3561,1800,745.6,923.26,1002.41
3564,1794,898.2,931.66,1001.94
3567,244,874.2,922.47,997.49
3570,772,938.9,920.96,992.73
3573,393,928.4,911.57,985.68
3576,371,899.6,906.71,978.38
3579,1621,998.0,909.88,984.01
3582,413,952.2,900.18,981.17
3585,894,919.4,904.94,979.6
3588,1538,984.0,913.89,986.92
3591,13,805.3,896.84,981.64
3594,1539,779.8,910.78,988.8
3597,1296,885.0,919.09,990.88
3600,1394,947.2,917.68,996.34
3603,1691,1077.0,932.48,996.93
3606,970,1136.9,937.61,994.04
3609,835,1058.3,943.98,997.95
3612,186,1035.6,942.31,993.59
3615,830,1029.2,932.94,994.39
3618,1180,993.4,934.34,995.32
3621,1530,1145.1,937.17,993.92
3624,996,1090.8,940.61,989.13
3627,1406,1101.8,945.29,995.12
3630,426,1005.0,948.45,993.45
3633,768,912.7,939.65,990.68
3636,114,827.1,933.06,991.04
3639,610,804.6,926.98,989.5
3642,306,816.6,921.33,986.67
3645,1620,895.6,926.2,986.1
3648,1694,947.0,931.62,991.86
3651,397,833.7,926.68,988.16
3654,1087,842.8,932.64,991.43
3657,801,782.3,923.35,987.91
3660,1313,871.0,917.66,993.58
3663,1384,932.6,928.37,993.93
3666,862,1007.4,928.21,996.8
3669,1934,1139.8,936.11,1003.14
3672,1600,1269.2,948.36,1007.09
3675,1048,1212.0,943.42,1005.62
3678,1995,1242.1,944.71,1007.19
3681,1409,1343.3,950.24,1008.38
3684,804,1315.0,957.04,1005.29
3687,1871,1422.0,964.15,1008.79
3690,1950,1485.7,969.68,1009.99
3693,1970,1544.3,984.8,1012.31
3696,1659,1624.0,999.33,1015.01
3699,792,1509.8,997.21,1018.12
3702,507,1400.5,983.95,1015.45
3705,1526,1448.3,997.67,1023.03
3708,1224,1371.2,996.98,1019.79
3711,634,1293.7,985.47,1020.26
3714,1033,1316.6,981.9,1018.57
3717,943,1223.8,975.15,1014.03
3720,1697,1198.5,988.48,1021.25
3723,1850,1186.5,998.74,1021.54
3726,1893,1209.9,1008.32,1021.12
3729,487,1179.4,1000.68,1016.26
3732,221,1150.8,992.82,1014.64
3735,335,1031.7,992.33,1015.41
3738,1321,1041.4,996.55,1021.51
3741,187,996.7,992.44,1018.5
3744,907,984.1,989.7,1017.69
3747,512,941.0,985.68,1019.67
3750,1049,876.2,986.84,1017.57
3753,987,789.9,993.13,1014.11
3756,274,628.0,987.73,1006.75
3759,1500,729.3,995.87,1007.72
3762,425,749.7,989.28,1006.02
3765,49,721.1,977.47,1004.29
3768,187,607.7,973.59,1004.92
3771,1333,722.3,977.16,1011.2
3774,879,719.5,974.78,1014.26
3777,1083,776.6,984.64,1012.34
3780,365,708.2,975.4,1012.58
3783,697,679.2,972.79,1008.77
3786,1579,809.7,987.36,1009.16
3789,992,758.9,992.07,1009.34
3792,712,787.6,991.11,1004.54
3795,1729,955.6,996.54,1004.95
3798,1148,1051.7,1004.83,1008.02
3801,1990,1117.4,1005.9,1009.32
3804,906,1120.1,1014.19,1004.8
3807,1284,1140.2,1007.66,1003.91
3810,962,1199.9,999.29,999.3
3813,1472,1277.4,1004.77,1002.09
3816,731,1192.6,1003.14,997.03
3819,1065,1199.9,1007.5,1001.83
3822,233,1152.0,990.67,993.35
3825,1401,1119.2,998.87,990.47
3828,1902,1194.6,1001.27,990.07
3831,136,1009.2,1001.23,983.75
3834,577,976.3,1004.32,981.93
3837,57,853.6,1000.05,974.0
3840,65,763.9,999.45,967.02
3843,895,706.2,1003.42,970.28
3846,1750,808.1,1014.33,970.38
3849,1355,837.1,1021.51,971.62
3852,408,854.6,1016.88,969.7
3855,1528,867.3,1019.94,975.51
3858,1429,820.0,1025.31,974.45
3861,1358,942.2,1020.89,972.08
3864,1840,1068.5,1021.35,976.5
3867,201,1082.9,1020.92,971.7
3870,1754,1251.8,1030.74,975.85
3873,205,1182.8,1028.86,970.22
3876,1285,1136.3,1038.0,972.36
3879,311,1031.9,1024.9,967.39
3882,1991,1190.2,1040.68,970.43
3885,1250,1162.4,1044.24,974.59
3888,1415,1161.0,1043.01,978.45
3891,1774,1202.6,1060.62,978.73
3894,30,1021.6,1045.53,978.15
3897,694,1070.9,1039.51,979.3
3900,533,948.8,1030.9,974.29
3903,958,1024.1,1023.57,978.02
3906,1705,1066.1,1030.92,984.26
3909,1349,1169.9,1036.06,990.02
3912,1764,1147.2,1051.84,997.08
3915,616,1083.8,1049.7,991.32
3918,1403,1082.6,1051.93,993.13
3921,494,954.6,1041.57,989.37
3924,8,952.4,1031.69,986.15
3927,1099,992.9,1028.62,986.96
3930,1254,1065.0,1036.9,992.67
3933,232,992.4,1031.54,985.6
3936,379,859.8,1034.19,983.62
3939,1983,923.2,1047.92,987.45
3942,457,792.5,1049.43,985.38
3945,790,809.9,1041.13,983.66
3948,1997,869.3,1044.16,987.89
3951,802,900.1,1048.21,987.45
3954,1265,1025.8,1049.99,991.32
3957,265,942.4,1044.63,983.99
3960,1179,934.9,1043.29,980.48
3963,811,992.8,1037.56,982.97
3966,1653,1120.2,1045.47,986.84
3969,1725,1094.4,1043.38,989.75
3972,1193,1168.0,1039.31,993.84
3975,244,1113.4,1031.27,987.35
3978,913,1005.0,1020.45,982.58
3981,923,1017.1,1015.59,982.91
3984,1613,1051.9,1023.68,990.36
3987,1814,1206.8,1023.11,993.63
3990,253,1114.2,1006.14,987.91
3993,268,1059.9,989.12,986.96
3996,664,961.0,979.17,989.25
3999,140,802.5,972.65,984.93
4002,826,765.8,975.84,979.89
4005,666,808.0,967.24,982.46
4008,1131,829.8,966.31,981.64
4011,1701,907.6,976.98,981.23
4014,1976,943.9,986.41,984.15
4017,238,786.3,979.36,977.25
4020,1696,930.6,979.35,983.91
4023,1523,1056.1,976.08,987.41
4026,1746,1164.3,974.61,991.47
4029,515,1201.8,974.89,987.78
4032,1863,1305.5,991.31,992.07
4035,191,1258.0,989.87,991.1
4038,739,1218.8,984.05,990.3
4041,1491,1197.8,997.09,994.76
4044,56,1005.8,988.58,989.14
4047,683,1050.3,990.29,987.99
4050,809,961.6,987.89,987.37
4053,1105,919.8,989.07,991.1
4056,1907,935.9,1005.4,996.57
4059,159,900.3,991.99,993.93
4062,975,811.5,997.49,993.38
4065,692,861.6,1003.92,990.7
4068,1652,952.9,1018.57,996.08
4071,1751,978.9,1022.75,999.96
4074,1827,1156.0,1032.23,1003.5
4077,1521,1239.8,1036.61,1010.62
4080,189,1177.8,1034.85,1005.12
4083,556,1122.9,1033.44,1003.12
4086,219,954.1,1019.84,1003.6
4089,45,942.7,1010.37,1001.22
4092,1873,1032.5,1021.98,1006.54
4095,1956,1158.9,1024.25,1010.39
4098,950,1088.7,1022.27,1013.55
4101,868,1000.4,1011.05,1008.48
4104,1887,1006.4,1020.86,1017.52
4107,1260,980.3,1020.62,1014.14
4110,39,965.3,1011.39,1005.34
4113,403,950.0,1000.7,1002.74
4116,630,991.1,999.69,1001.41
4119,420,1028.6,993.24,1000.37
4122,1762,1017.5,1008.53,999.6
4125,305,852.4,997.57,998.22
4128,1343,891.7,991.98,996.62
4131,1822,987.1,1008.84,1005.03
4134,1774,975.8,1020.81,1012.57
4137,477,897.5,1025.01,1012.53
4140,240,917.6,1026.76,1013.11
4143,1051,982.4,1028.32,1015.87
4146,446,964.0,1015.28,1014.8
4149,1644,1086.4,1018.17,1019.84
4152,250,935.2,1016.59,1016.74
4155,125,917.2,1002.56,1011.25
4158,43,787.2,988.7,1007.0
4161,1279,732.9,987.91,1004.4
4164,1628,718.3,985.79,1003.57
4167,451,715.7,988.29,1004.61
4170,1225,814.2,983.0,1006.87
4173,795,788.6,988.9,1008.88
4176,1882,932.2,994.87,1016.43
4179,900,857.8,1000.76,1012.83
4182,1350,967.8,994.35,1017.51
4185,584,1013.7,987.69,1015.97
4188,442,1053.6,977.96,1010.49
4191,927,1018.4,969.49,1015.05
4194,1009,956.5,979.28,1012.4
4197,515,962.9,977.49,1008.5
4200,1765,1016.9,989.81,1010.36
4203,881,1025.5,989.04,1006.3
4206,1460,983.3,986.59,1008.75
4209,964,989.7,982.74,1009.4
4212,975,952.2,974.85,1013.35
4215,1713,1065.1,985.82,1017.76
4218,952,1116.1,981.31,1016.62
4221,1720,1195.4,993.57,1017.57
4224,350,1129.5,996.99,1014.34
4227,1824,1260.4,1004.24,1016.43
4230,807,1164.6,999.77,1018.34
4233,249,1101.4,999.94,1015.74
4236,75,962.9,996.9,1015.54
4239,1959,1062.4,996.66,1022.29
4242,688,1033.7,998.97,1024.2
4245,194,881.8,993.01,1017.07
4248,79,794.5,973.83,1009.0
4251,1518,774.3,980.99,1014.6
4254,1714,910.7,985.48,1017.74
4257,1052,833.5,993.35,1018.99
4260,174,770.2,983.3,1013.29
4263,598,805.1,981.17,1009.37
4266,965,894.1,974.29,1009.88
4269,1533,851.5,972.37,1007.88
4272,1421,924.8,974.65,1006.98
4275,1612,1066.6,988.33,1009.8
4278,1026,1161.3,989.46,1004.96
4281,793,1088.8,988.16,1001.88
4284,414,958.8,976.17,999.92
4287,833,936.9,966.36,994.74
4290,605,980.0,969.88,988.01
4293,60,926.2,967.8,978.46
4296,478,877.5,965.94,972.55
4299,245,748.7,966.99,969.82
4302,676,674.2,965.49,970.66
4305,325,545.5,962.08,964.66
4308,452,488.1,955.29,960.8
4311,1714,580.2,955.42,966.2
4314,1023,641.1,945.89,966.15
4317,708,628.6,950.59,964.98
4320,670,635.1,940.33,959.84
4323,665,695.6,931.75,953.91
4326,1077,755.5,925.06,949.84
4329,630,794.0,926.21,950.55
4332,755,801.9,915.13,953.22
4335,253,794.7,915.75,952.81
4338,1643,913.8,924.79,954.42
4341,1670,909.4,926.58,961.84
4344,1150,922.1,937.52,963.05
